Date,Close,Volume,Year,Month,Close_Lag1,Volume_Lag1,Close_Change,Volume_Change,Cluster
2010-08-05,16080,14028550,2010,8,16120.0,10616650.0,-40.0,3411900.0,0
2010-08-06,16020,12296750,2010,8,16080.0,14028550.0,-60.0,-1731800.0,0
2010-08-09,16040,9138150,2010,8,16020.0,12296750.0,20.0,-3158600.0,0
2010-08-10,15860,14060850,2010,8,16040.0,9138150.0,-180.0,4922700.0,0
2010-08-11,15580,17957900,2010,8,15860.0,14060850.0,-280.0,3897050.0,0
2010-08-12,15320,21360650,2010,8,15580.0,17957900.0,-260.0,3402750.0,1
2010-08-13,15620,14274900,2010,8,15320.0,21360650.0,300.0,-7085750.0,0
2010-08-16,15640,10280000,2010,8,15620.0,14274900.0,20.0,-3994900.0,0
2010-08-17,15640,14476450,2010,8,15640.0,10280000.0,0.0,4196450.0,0
2010-08-18,15560,11715900,2010,8,15640.0,14476450.0,-80.0,-2760550.0,0
2010-08-19,15780,12179900,2010,8,15560.0,11715900.0,220.0,464000.0,0
2010-08-20,15680,12330600,2010,8,15780.0,12179900.0,-100.0,150700.0,0
2010-08-23,15800,9081550,2010,8,15680.0,12330600.0,120.0,-3249050.0,0
2010-08-24,15660,11365400,2010,8,15800.0,9081550.0,-140.0,2283850.0,0
2010-08-25,15440,9263250,2010,8,15660.0,11365400.0,-220.0,-2102150.0,0
2010-08-26,15460,10440100,2010,8,15440.0,9263250.0,20.0,1176850.0,0
2010-08-27,15320,12748200,2010,8,15460.0,10440100.0,-140.0,2308100.0,0
2010-08-30,15520,6984450,2010,8,15320.0,12748200.0,200.0,-5763750.0,0
2010-08-31,15120,22051950,2010,8,15520.0,6984450.0,-400.0,15067500.0,1
2010-09-01,15040,19451700,2010,9,15120.0,22051950.0,-80.0,-2600250.0,0
2010-09-02,15180,18271500,2010,9,15040.0,19451700.0,140.0,-1180200.0,0
2010-09-03,15220,22082500,2010,9,15180.0,18271500.0,40.0,3811000.0,1
2010-09-06,15600,19708650,2010,9,15220.0,22082500.0,380.0,-2373850.0,0
2010-09-07,15760,16036000,2010,9,15600.0,19708650.0,160.0,-3672650.0,0
2010-09-08,15420,10954600,2010,9,15760.0,16036000.0,-340.0,-5081400.0,0
2010-09-09,15120,30825400,2010,9,15420.0,10954600.0,-300.0,19870800.0,1
2010-09-10,15320,13989000,2010,9,15120.0,30825400.0,200.0,-16836400.0,0
2010-09-13,15400,11741050,2010,9,15320.0,13989000.0,80.0,-2247950.0,0
2010-09-14,15200,18559950,2010,9,15400.0,11741050.0,-200.0,6818900.0,1
2010-09-15,15140,19441850,2010,9,15200.0,18559950.0,-60.0,881900.0,0
2010-09-16,15140,11734100,2010,9,15140.0,19441850.0,0.0,-7707750.0,0
2010-09-17,15460,22369300,2010,9,15140.0,11734100.0,320.0,10635200.0,1
2010-09-20,15600,14807550,2010,9,15460.0,22369300.0,140.0,-7561750.0,0
2010-09-24,15240,32766800,2010,9,15600.0,14807550.0,-360.0,17959250.0,1
2010-09-27,15100,25107150,2010,9,15240.0,32766800.0,-140.0,-7659650.0,0
2010-09-28,14900,23315700,2010,9,15100.0,25107150.0,-200.0,-1791450.0,0
2010-09-29,15440,35348050,2010,9,14900.0,23315700.0,540.0,12032350.0,1
2010-09-30,15540,16855500,2010,9,15440.0,35348050.0,100.0,-18492550.0,0
2010-10-01,15540,14805750,2010,10,15540.0,16855500.0,0.0,-2049750.0,0
2010-10-04,15600,12835350,2010,10,15540.0,14805750.0,60.0,-1970400.0,0
2010-10-05,15460,14300150,2010,10,15600.0,12835350.0,-140.0,1464800.0,0
2010-10-06,15860,23555150,2010,10,15460.0,14300150.0,400.0,9255000.0,1
2010-10-07,15400,25542150,2010,10,15860.0,23555150.0,-460.0,1987000.0,1
2010-10-08,15160,27125750,2010,10,15400.0,25542150.0,-240.0,1583600.0,1
2010-10-11,15060,18784450,2010,10,15160.0,27125750.0,-100.0,-8341300.0,0
2010-10-12,14920,18391350,2010,10,15060.0,18784450.0,-140.0,-393100.0,0
2010-10-13,14880,20414700,2010,10,14920.0,18391350.0,-40.0,2023350.0,0
2010-10-14,15000,26710000,2010,10,14880.0,20414700.0,120.0,6295300.0,1
2010-10-15,15080,24686150,2010,10,15000.0,26710000.0,80.0,-2023850.0,0
2010-10-18,15020,13804400,2010,10,15080.0,24686150.0,-60.0,-10881750.0,0
2010-10-19,14820,19450000,2010,10,15020.0,13804400.0,-200.0,5645600.0,1
2010-10-20,14900,18474100,2010,10,14820.0,19450000.0,80.0,-975900.0,0
2010-10-21,15300,28370400,2010,10,14900.0,18474100.0,400.0,9896300.0,1
2010-10-22,15540,20425550,2010,10,15300.0,28370400.0,240.0,-7944850.0,0
2010-10-25,15420,12353450,2010,10,15540.0,20425550.0,-120.0,-8072100.0,0
2010-10-26,15260,15629050,2010,10,15420.0,12353450.0,-160.0,3275600.0,0
2010-10-27,15060,16732750,2010,10,15260.0,15629050.0,-200.0,1103700.0,0
2010-10-28,15280,14631600,2010,10,15060.0,16732750.0,220.0,-2101150.0,0
2010-10-29,14900,23060950,2010,10,15280.0,14631600.0,-380.0,8429350.0,1
2010-11-01,14940,14837800,2010,11,14900.0,23060950.0,40.0,-8223150.0,0
2010-11-02,14800,16536700,2010,11,14940.0,14837800.0,-140.0,1698900.0,0
2010-11-03,14800,17874950,2010,11,14800.0,16536700.0,0.0,1338250.0,0
2010-11-04,15260,27312500,2010,11,14800.0,17874950.0,460.0,9437550.0,1
2010-11-05,15520,35165050,2010,11,15260.0,27312500.0,260.0,7852550.0,1
2010-11-08,15560,13961400,2010,11,15520.0,35165050.0,40.0,-21203650.0,0
2010-11-09,15480,12801650,2010,11,15560.0,13961400.0,-80.0,-1159750.0,0
2010-11-10,15800,21088000,2010,11,15480.0,12801650.0,320.0,8286350.0,1
2010-11-11,15340,44525300,2010,11,15800.0,21088000.0,-460.0,23437300.0,1
2010-11-12,15560,28325650,2010,11,15340.0,44525300.0,220.0,-16199650.0,0
2010-11-15,16160,35892450,2010,11,15560.0,28325650.0,600.0,7566800.0,1
2010-11-16,16220,29475050,2010,11,16160.0,35892450.0,60.0,-6417400.0,0
2010-11-17,15900,17123100,2010,11,16220.0,29475050.0,-320.0,-12351950.0,0
2010-11-18,15980,13296000,2010,11,15900.0,17123100.0,80.0,-3827100.0,0
2010-11-19,16360,19355150,2010,11,15980.0,13296000.0,380.0,6059150.0,1
2010-11-22,16960,36057400,2010,11,16360.0,19355150.0,600.0,16702250.0,1
2010-11-23,16800,18280200,2010,11,16960.0,36057400.0,-160.0,-17777200.0,0
2010-11-24,17020,31792000,2010,11,16800.0,18280200.0,220.0,13511800.0,1
2010-11-25,16900,18359500,2010,11,17020.0,31792000.0,-120.0,-13432500.0,0
2010-11-26,16740,15679300,2010,11,16900.0,18359500.0,-160.0,-2680200.0,0
2010-11-29,16720,15401050,2010,11,16740.0,15679300.0,-20.0,-278250.0,0
2010-11-30,16520,21205500,2010,11,16720.0,15401050.0,-200.0,5804450.0,1
2010-12-01,16400,18777150,2010,12,16520.0,21205500.0,-120.0,-2428350.0,0
2010-12-02,17180,30608400,2010,12,16400.0,18777150.0,780.0,11831250.0,1
2010-12-03,17880,39373850,2010,12,17180.0,30608400.0,700.0,8765450.0,1
2010-12-06,17800,16837550,2010,12,17880.0,39373850.0,-80.0,-22536300.0,0
2010-12-07,18020,24906050,2010,12,17800.0,16837550.0,220.0,8068500.0,1
2010-12-08,17760,16803250,2010,12,18020.0,24906050.0,-260.0,-8102800.0,0
2010-12-09,18340,29422050,2010,12,17760.0,16803250.0,580.0,12618800.0,1
2010-12-10,18380,12757050,2010,12,18340.0,29422050.0,40.0,-16665000.0,0
2010-12-13,18600,15359300,2010,12,18380.0,12757050.0,220.0,2602250.0,0
2010-12-14,18580,22126100,2010,12,18600.0,15359300.0,-20.0,6766800.0,1
2010-12-15,18320,16449400,2010,12,18580.0,22126100.0,-260.0,-5676700.0,0
2010-12-16,18220,11684200,2010,12,18320.0,16449400.0,-100.0,-4765200.0,0
2010-12-17,18520,17297200,2010,12,18220.0,11684200.0,300.0,5613000.0,0
2010-12-20,18640,16911750,2010,12,18520.0,17297200.0,120.0,-385450.0,0
2010-12-21,18720,12599300,2010,12,18640.0,16911750.0,80.0,-4312450.0,0
2010-12-22,18780,16626800,2010,12,18720.0,12599300.0,60.0,4027500.0,0
2010-12-23,18720,10985500,2010,12,18780.0,16626800.0,-60.0,-5641300.0,0
2010-12-24,18500,8471650,2010,12,18720.0,10985500.0,-220.0,-2513850.0,0
2010-12-27,18440,10524200,2010,12,18500.0,8471650.0,-60.0,2052550.0,0
2010-12-28,18760,15650700,2010,12,18440.0,10524200.0,320.0,5126500.0,0
2010-12-29,18900,11918900,2010,12,18760.0,15650700.0,140.0,-3731800.0,0
2010-12-30,18980,9181500,2010,12,18900.0,11918900.0,80.0,-2737400.0,0
2011-01-03,19160,13241050,2011,1,18980.0,9181500.0,180.0,4059550.0,0
2011-01-04,19160,13713100,2011,1,19160.0,13241050.0,0.0,472050.0,0
2011-01-05,18840,16787500,2011,1,19160.0,13713100.0,-320.0,3074400.0,0
2011-01-06,18600,19360400,2011,1,18840.0,16787500.0,-240.0,2572900.0,0
2011-01-07,18420,23139800,2011,1,18600.0,19360400.0,-180.0,3779400.0,1
2011-01-10,18340,18326750,2011,1,18420.0,23139800.0,-80.0,-4813050.0,0
2011-01-11,18260,19550800,2011,1,18340.0,18326750.0,-80.0,1224050.0,0
2011-01-12,18600,20555800,2011,1,18260.0,19550800.0,340.0,1005000.0,0
2011-01-13,18440,28239850,2011,1,18600.0,20555800.0,-160.0,7684050.0,1
2011-01-14,18660,15382350,2011,1,18440.0,28239850.0,220.0,-12857500.0,0
2011-01-17,18980,20582100,2011,1,18660.0,15382350.0,320.0,5199750.0,1
2011-01-18,19380,29631350,2011,1,18980.0,20582100.0,400.0,9049250.0,1
2011-01-19,19940,33343200,2011,1,19380.0,29631350.0,560.0,3711850.0,1
2011-01-20,19640,15244400,2011,1,19940.0,33343200.0,-300.0,-18098800.0,0
2011-01-21,19420,16666400,2011,1,19640.0,15244400.0,-220.0,1422000.0,0
2011-01-24,19420,13609350,2011,1,19420.0,16666400.0,0.0,-3057050.0,0
2011-01-25,19500,13970550,2011,1,19420.0,13609350.0,80.0,361200.0,0
2011-01-26,19960,13352500,2011,1,19500.0,13970550.0,460.0,-618050.0,0
2011-01-27,19880,15367000,2011,1,19960.0,13352500.0,-80.0,2014500.0,0
2011-01-28,20200,19118950,2011,1,19880.0,15367000.0,320.0,3751950.0,0
2011-01-31,19620,21411900,2011,1,20200.0,19118950.0,-580.0,2292950.0,0
2011-02-01,19660,13468450,2011,2,19620.0,21411900.0,40.0,-7943450.0,0
2011-02-07,19440,24252200,2011,2,19660.0,13468450.0,-220.0,10783750.0,1
2011-02-08,19220,30483500,2011,2,19440.0,24252200.0,-220.0,6231300.0,1
2011-02-09,19200,20984650,2011,2,19220.0,30483500.0,-20.0,-9498850.0,0
2011-02-10,18720,30669300,2011,2,19200.0,20984650.0,-480.0,9684650.0,1
2011-02-11,18300,26489900,2011,2,18720.0,30669300.0,-420.0,-4179400.0,0
2011-02-14,19060,19565800,2011,2,18300.0,26489900.0,760.0,-6924100.0,0
2011-02-15,19160,18105800,2011,2,19060.0,19565800.0,100.0,-1460000.0,0
2011-02-16,18900,15182650,2011,2,19160.0,18105800.0,-260.0,-2923150.0,0
2011-02-17,19080,14348550,2011,2,18900.0,15182650.0,180.0,-834100.0,0
2011-02-18,19200,10253850,2011,2,19080.0,14348550.0,120.0,-4094700.0,0
2011-02-21,18960,13750850,2011,2,19200.0,10253850.0,-240.0,3497000.0,0
2011-02-22,18760,12181550,2011,2,18960.0,13750850.0,-200.0,-1569300.0,0
2011-02-23,18600,17193000,2011,2,18760.0,12181550.0,-160.0,5011450.0,0
2011-02-24,18580,18110900,2011,2,18600.0,17193000.0,-20.0,917900.0,0
2011-02-25,18520,15181200,2011,2,18580.0,18110900.0,-60.0,-2929700.0,0
2011-02-28,18460,16274800,2011,2,18520.0,15181200.0,-60.0,1093600.0,0
2011-03-02,18360,16134300,2011,3,18460.0,16274800.0,-100.0,-140500.0,0
2011-03-03,18460,18074200,2011,3,18360.0,16134300.0,100.0,1939900.0,0
2011-03-04,18900,18569150,2011,3,18460.0,18074200.0,440.0,494950.0,0
2011-03-07,18120,31883600,2011,3,18900.0,18569150.0,-780.0,13314450.0,1
2011-03-08,17980,24905400,2011,3,18120.0,31883600.0,-140.0,-6978200.0,0
2011-03-09,17800,26296300,2011,3,17980.0,24905400.0,-180.0,1390900.0,1
2011-03-10,17320,41630200,2011,3,17800.0,26296300.0,-480.0,15333900.0,1
2011-03-11,17240,26884000,2011,3,17320.0,41630200.0,-80.0,-14746200.0,0
2011-03-14,18000,33325000,2011,3,17240.0,26884000.0,760.0,6441000.0,1
2011-03-15,17200,36313200,2011,3,18000.0,33325000.0,-800.0,2988200.0,1
2011-03-16,17720,39939050,2011,3,17200.0,36313200.0,520.0,3625850.0,1
2011-03-17,17800,22505200,2011,3,17720.0,39939050.0,80.0,-17433850.0,0
2011-03-18,17820,19166050,2011,3,17800.0,22505200.0,20.0,-3339150.0,0
2011-03-21,17800,14473500,2011,3,17820.0,19166050.0,-20.0,-4692550.0,0
2011-03-22,17500,21810300,2011,3,17800.0,14473500.0,-300.0,7336800.0,1
2011-03-23,17460,25229000,2011,3,17500.0,21810300.0,-40.0,3418700.0,1
2011-03-24,17600,15392550,2011,3,17460.0,25229000.0,140.0,-9836450.0,0
2011-03-25,18200,31078100,2011,3,17600.0,15392550.0,600.0,15685550.0,1
2011-03-28,18320,15890200,2011,3,18200.0,31078100.0,120.0,-15187900.0,0
2011-03-29,18320,17204100,2011,3,18320.0,15890200.0,0.0,1313900.0,0
2011-03-30,18520,20685150,2011,3,18320.0,17204100.0,200.0,3481050.0,0
2011-03-31,18640,26376550,2011,3,18520.0,20685150.0,120.0,5691400.0,1
2011-04-01,18800,22471700,2011,4,18640.0,26376550.0,160.0,-3904850.0,0
2011-04-04,18900,16716750,2011,4,18800.0,22471700.0,100.0,-5754950.0,0
2011-04-05,18900,11922000,2011,4,18900.0,16716750.0,0.0,-4794750.0,0
2011-04-06,18460,27471850,2011,4,18900.0,11922000.0,-440.0,15549850.0,1
2011-04-07,18180,21781250,2011,4,18460.0,27471850.0,-280.0,-5690600.0,0
2011-04-08,17960,25983450,2011,4,18180.0,21781250.0,-220.0,4202200.0,1
2011-04-11,17880,20582800,2011,4,17960.0,25983450.0,-80.0,-5400650.0,0
2011-04-12,17640,15766950,2011,4,17880.0,20582800.0,-240.0,-4815850.0,0
2011-04-13,18020,16627750,2011,4,17640.0,15766950.0,380.0,860800.0,0
2011-04-14,18000,25265700,2011,4,18020.0,16627750.0,-20.0,8637950.0,1
2011-04-15,17760,22274750,2011,4,18000.0,25265700.0,-240.0,-2990950.0,0
2011-04-18,17340,27418700,2011,4,17760.0,22274750.0,-420.0,5143950.0,1
2011-04-19,17500,23078650,2011,4,17340.0,27418700.0,160.0,-4340050.0,0
2011-04-20,18320,32044250,2011,4,17500.0,23078650.0,820.0,8965600.0,1
2011-04-21,18560,27071850,2011,4,18320.0,32044250.0,240.0,-4972400.0,0
2011-04-22,18080,18825450,2011,4,18560.0,27071850.0,-480.0,-8246400.0,0
2011-04-25,17780,14338950,2011,4,18080.0,18825450.0,-300.0,-4486500.0,0
2011-04-26,17940,19174650,2011,4,17780.0,14338950.0,160.0,4835700.0,0
2011-04-27,18480,26379400,2011,4,17940.0,19174650.0,540.0,7204750.0,1
2011-04-28,18000,20803400,2011,4,18480.0,26379400.0,-480.0,-5576000.0,0
2011-04-29,17860,21415000,2011,4,18000.0,20803400.0,-140.0,611600.0,0
2011-05-02,18640,32544850,2011,5,17860.0,21415000.0,780.0,11129850.0,1
2011-05-03,18760,25366500,2011,5,18640.0,32544850.0,120.0,-7178350.0,0
2011-05-04,18300,25769850,2011,5,18760.0,25366500.0,-460.0,403350.0,1
2011-05-06,17980,23637450,2011,5,18300.0,25769850.0,-320.0,-2132400.0,0
2011-05-09,17820,13543350,2011,5,17980.0,23637450.0,-160.0,-10094100.0,0
2011-05-11,17840,22363750,2011,5,17820.0,13543350.0,20.0,8820400.0,1
2011-05-12,17700,27616100,2011,5,17840.0,22363750.0,-140.0,5252350.0,1
2011-05-13,18320,33438000,2011,5,17700.0,27616100.0,620.0,5821900.0,1
2011-05-16,18020,16123700,2011,5,18320.0,33438000.0,-300.0,-17314300.0,0
2011-05-17,17800,11549950,2011,5,18020.0,16123700.0,-220.0,-4573750.0,0
2011-05-18,17860,16579300,2011,5,17800.0,11549950.0,60.0,5029350.0,0
2011-05-19,17600,19345200,2011,5,17860.0,16579300.0,-260.0,2765900.0,0
2011-05-20,17640,11069950,2011,5,17600.0,19345200.0,40.0,-8275250.0,0
2011-05-23,17460,14056000,2011,5,17640.0,11069950.0,-180.0,2986050.0,0
2011-05-24,17300,14488500,2011,5,17460.0,14056000.0,-160.0,432500.0,0
2011-05-25,17120,16018050,2011,5,17300.0,14488500.0,-180.0,1529550.0,0
2011-05-26,17580,13968500,2011,5,17120.0,16018050.0,460.0,-2049550.0,0
2011-05-27,17820,21477600,2011,5,17580.0,13968500.0,240.0,7509100.0,1
2011-05-30,17680,10293600,2011,5,17820.0,21477600.0,-140.0,-11184000.0,0
2011-05-31,18040,23887550,2011,5,17680.0,10293600.0,360.0,13593950.0,1
2011-06-01,18220,15678500,2011,6,18040.0,23887550.0,180.0,-8209050.0,0
2011-06-02,17660,16582950,2011,6,18220.0,15678500.0,-560.0,904450.0,0
2011-06-03,17700,10067100,2011,6,17660.0,16582950.0,40.0,-6515850.0,0
2011-06-07,17740,15110100,2011,6,17700.0,10067100.0,40.0,5043000.0,0
2011-06-08,17540,12938850,2011,6,17740.0,15110100.0,-200.0,-2171250.0,0
2011-06-09,17300,21511200,2011,6,17540.0,12938850.0,-240.0,8572350.0,1
2011-06-10,17020,19586600,2011,6,17300.0,21511200.0,-280.0,-1924600.0,0
2011-06-13,17060,15062450,2011,6,17020.0,19586600.0,40.0,-4524150.0,0
2011-06-14,17260,10642700,2011,6,17060.0,15062450.0,200.0,-4419750.0,0
2011-06-15,17300,13283100,2011,6,17260.0,10642700.0,40.0,2640400.0,0
2011-06-16,16960,11940550,2011,6,17300.0,13283100.0,-340.0,-1342550.0,0
2011-06-17,16380,36058100,2011,6,16960.0,11940550.0,-580.0,24117550.0,1
2011-06-20,16000,23580500,2011,6,16380.0,36058100.0,-380.0,-12477600.0,0
2011-06-21,16280,18844400,2011,6,16000.0,23580500.0,280.0,-4736100.0,0
2011-06-22,16520,16530400,2011,6,16280.0,18844400.0,240.0,-2314000.0,0
2011-06-23,16620,13858400,2011,6,16520.0,16530400.0,100.0,-2672000.0,0
2011-06-24,17040,23453150,2011,6,16620.0,13858400.0,420.0,9594750.0,1
2011-06-27,16700,15207250,2011,6,17040.0,23453150.0,-340.0,-8245900.0,0
2011-06-28,16640,11950100,2011,6,16700.0,15207250.0,-60.0,-3257150.0,0
2011-06-29,16660,10348200,2011,6,16640.0,11950100.0,20.0,-1601900.0,0
2011-06-30,16520,16408950,2011,6,16660.0,10348200.0,-140.0,6060750.0,0
2011-07-01,17100,22133050,2011,7,16520.0,16408950.0,580.0,5724100.0,1
2011-07-04,17560,21439450,2011,7,17100.0,22133050.0,460.0,-693600.0,0
2011-07-05,17980,21107200,2011,7,17560.0,21439450.0,420.0,-332250.0,0
2011-07-06,17960,11215100,2011,7,17980.0,21107200.0,-20.0,-9892100.0,0
2011-07-07,17600,17861200,2011,7,17960.0,11215100.0,-360.0,6646100.0,0
2011-07-08,17700,12070450,2011,7,17600.0,17861200.0,100.0,-5790750.0,0
2011-07-11,17300,15974500,2011,7,17700.0,12070450.0,-400.0,3904050.0,0
2011-07-12,17000,12397200,2011,7,17300.0,15974500.0,-300.0,-3577300.0,0
2011-07-13,16860,16430600,2011,7,17000.0,12397200.0,-140.0,4033400.0,0
2011-07-14,16620,20363350,2011,7,16860.0,16430600.0,-240.0,3932750.0,0
2011-07-15,16640,13621800,2011,7,16620.0,20363350.0,20.0,-6741550.0,0
2011-07-18,16260,18189050,2011,7,16640.0,13621800.0,-380.0,4567250.0,0
2011-07-19,16440,14537100,2011,7,16260.0,18189050.0,180.0,-3651950.0,0
2011-07-20,17020,21079150,2011,7,16440.0,14537100.0,580.0,6542050.0,1
2011-07-21,16840,10343550,2011,7,17020.0,21079150.0,-180.0,-10735600.0,0
2011-07-22,17000,12179600,2011,7,16840.0,10343550.0,160.0,1836050.0,0
2011-07-25,16940,9496800,2011,7,17000.0,12179600.0,-60.0,-2682800.0,0
2011-07-26,17000,11259900,2011,7,16940.0,9496800.0,60.0,1763100.0,0
2011-07-27,16900,10079450,2011,7,17000.0,11259900.0,-100.0,-1180450.0,0
2011-07-28,16740,13623150,2011,7,16900.0,10079450.0,-160.0,3543700.0,0
2011-07-29,16880,15089150,2011,7,16740.0,13623150.0,140.0,1466000.0,0
2011-08-01,17400,19432400,2011,8,16880.0,15089150.0,520.0,4343250.0,0
2011-08-02,17040,13486550,2011,8,17400.0,19432400.0,-360.0,-5945850.0,0
2011-08-03,16660,20417200,2011,8,17040.0,13486550.0,-380.0,6930650.0,1
2011-08-04,16420,17307750,2011,8,16660.0,20417200.0,-240.0,-3109450.0,0
2011-08-05,15780,30392500,2011,8,16420.0,17307750.0,-640.0,13084750.0,1
2011-08-08,15200,30296350,2011,8,15780.0,30392500.0,-580.0,-96150.0,1
2011-08-09,14480,49299200,2011,8,15200.0,30296350.0,-720.0,19002850.0,1
2011-08-10,14400,49244500,2011,8,14480.0,49299200.0,-80.0,-54700.0,1
2011-08-11,14160,39580150,2011,8,14400.0,49244500.0,-240.0,-9664350.0,1
2011-08-12,14140,33844600,2011,8,14160.0,39580150.0,-20.0,-5735550.0,1
2011-08-16,15000,30042550,2011,8,14140.0,33844600.0,860.0,-3802050.0,1
2011-08-17,15040,14649850,2011,8,15000.0,30042550.0,40.0,-15392700.0,0
2011-08-18,14180,35336000,2011,8,15040.0,14649850.0,-860.0,20686150.0,1
2011-08-19,13600,28970600,2011,8,14180.0,35336000.0,-580.0,-6365400.0,0
2011-08-22,13820,20900650,2011,8,13600.0,28970600.0,220.0,-8069950.0,0
2011-08-23,14460,24617300,2011,8,13820.0,20900650.0,640.0,3716650.0,1
2011-08-24,14160,18508650,2011,8,14460.0,24617300.0,-300.0,-6108650.0,0
2011-08-25,14500,19039800,2011,8,14160.0,18508650.0,340.0,531150.0,0
2011-08-26,14520,10612300,2011,8,14500.0,19039800.0,20.0,-8427500.0,0
2011-08-29,14660,13001850,2011,8,14520.0,10612300.0,140.0,2389550.0,0
2011-08-30,14840,12629600,2011,8,14660.0,13001850.0,180.0,-372250.0,0
2011-08-31,14880,14495500,2011,8,14840.0,12629600.0,40.0,1865900.0,0
2011-09-01,15420,35833750,2011,9,14880.0,14495500.0,540.0,21338250.0,1
2011-09-02,15380,12915400,2011,9,15420.0,35833750.0,-40.0,-22918350.0,0
2011-09-05,14620,13853900,2011,9,15380.0,12915400.0,-760.0,938500.0,0
2011-09-06,14540,13213350,2011,9,14620.0,13853900.0,-80.0,-640550.0,0
2011-09-07,15460,17512500,2011,9,14540.0,13213350.0,920.0,4299150.0,0
2011-09-08,15960,28730500,2011,9,15460.0,17512500.0,500.0,11218000.0,1
2011-09-09,15600,18082650,2011,9,15960.0,28730500.0,-360.0,-10647850.0,0
2011-09-14,15060,27540950,2011,9,15600.0,18082650.0,-540.0,9458300.0,1
2011-09-15,15420,21318350,2011,9,15060.0,27540950.0,360.0,-6222600.0,0
2011-09-16,15960,23811100,2011,9,15420.0,21318350.0,540.0,2492750.0,1
2011-09-19,16160,12327650,2011,9,15960.0,23811100.0,200.0,-11483450.0,0
2011-09-20,16220,13997500,2011,9,16160.0,12327650.0,60.0,1669850.0,0
2011-09-21,16260,17063100,2011,9,16220.0,13997500.0,40.0,3065600.0,0
2011-09-22,15800,15331100,2011,9,16260.0,17063100.0,-460.0,-1732000.0,0
2011-09-23,15160,21822900,2011,9,15800.0,15331100.0,-640.0,6491800.0,1
2011-09-26,15500,24018800,2011,9,15160.0,21822900.0,340.0,2195900.0,1
2011-09-27,16080,16526300,2011,9,15500.0,24018800.0,580.0,-7492500.0,0
2011-09-28,16140,24316950,2011,9,16080.0,16526300.0,60.0,7790650.0,1
2011-09-29,16740,27675450,2011,9,16140.0,24316950.0,600.0,3358500.0,1
2011-09-30,16800,25780600,2011,9,16740.0,27675450.0,60.0,-1894850.0,0
2011-10-04,16560,32895000,2011,10,16800.0,25780600.0,-240.0,7114400.0,1
2011-10-05,16840,32102800,2011,10,16560.0,32895000.0,280.0,-792200.0,1
2011-10-06,17100,29969000,2011,10,16840.0,32102800.0,260.0,-2133800.0,1
2011-10-07,17200,26509200,2011,10,17100.0,29969000.0,100.0,-3459800.0,0
2011-10-10,17480,17246250,2011,10,17200.0,26509200.0,280.0,-9262950.0,0
2011-10-11,17620,22915500,2011,10,17480.0,17246250.0,140.0,5669250.0,1
2011-10-12,17960,21528500,2011,10,17620.0,22915500.0,340.0,-1387000.0,0
2011-10-13,17800,16266150,2011,10,17960.0,21528500.0,-160.0,-5262350.0,0
2011-10-14,17720,10850500,2011,10,17800.0,16266150.0,-80.0,-5415650.0,0
2011-10-17,17800,10675550,2011,10,17720.0,10850500.0,80.0,-174950.0,0
2011-10-18,17660,13844300,2011,10,17800.0,10675550.0,-140.0,3168750.0,0
2011-10-19,17720,10704100,2011,10,17660.0,13844300.0,60.0,-3140200.0,0
2011-10-20,18140,28436600,2011,10,17720.0,10704100.0,420.0,17732500.0,1
2011-10-21,18340,23307000,2011,10,18140.0,28436600.0,200.0,-5129600.0,0
2011-10-24,18820,18769250,2011,10,18340.0,23307000.0,480.0,-4537750.0,0
2011-10-25,18900,18208000,2011,10,18820.0,18769250.0,80.0,-561250.0,0
2011-10-26,18680,12504750,2011,10,18900.0,18208000.0,-220.0,-5703250.0,0
2011-10-27,18480,17443050,2011,10,18680.0,12504750.0,-200.0,4938300.0,0
2011-10-28,18900,26884350,2011,10,18480.0,17443050.0,420.0,9441300.0,1
2011-10-31,19360,23792400,2011,10,18900.0,26884350.0,460.0,-3091950.0,0
2011-11-01,19800,30983650,2011,11,19360.0,23792400.0,440.0,7191250.0,1
2011-11-02,19420,28454600,2011,11,19800.0,30983650.0,-380.0,-2529050.0,1
2011-11-03,19340,16408700,2011,11,19420.0,28454600.0,-80.0,-12045900.0,0
2011-11-04,20100,26704800,2011,11,19340.0,16408700.0,760.0,10296100.0,1
2011-11-07,19860,14018050,2011,11,20100.0,26704800.0,-240.0,-12686750.0,0
2011-11-08,19400,17069900,2011,11,19860.0,14018050.0,-460.0,3051850.0,0
2011-11-09,19700,19304250,2011,11,19400.0,17069900.0,300.0,2234350.0,0
2011-11-10,18700,31006050,2011,11,19700.0,19304250.0,-1000.0,11701800.0,1
2011-11-11,19660,24246750,2011,11,18700.0,31006050.0,960.0,-6759300.0,0
2011-11-14,19920,14136050,2011,11,19660.0,24246750.0,260.0,-10110700.0,0
2011-11-15,19920,11737100,2011,11,19920.0,14136050.0,0.0,-2398950.0,0
2011-11-16,19500,16934350,2011,11,19920.0,11737100.0,-420.0,5197250.0,0
2011-11-17,19600,12943350,2011,11,19500.0,16934350.0,100.0,-3991000.0,0
2011-11-18,19260,16310300,2011,11,19600.0,12943350.0,-340.0,3366950.0,0
2011-11-21,19000,12791900,2011,11,19260.0,16310300.0,-260.0,-3518400.0,0
2011-11-22,19260,12040600,2011,11,19000.0,12791900.0,260.0,-751300.0,0
2011-11-23,18700,15335700,2011,11,19260.0,12040600.0,-560.0,3295100.0,0
